Ingredient_id,Target.id,Target.name,Database.sources,Paper.id,PubMed.id
HBIN035541,HBTAR000099,ADRB2,,,
HBIN035541,HBTAR000703,CHRM4,,,
HBIN035541,HBTAR000233,AR,,,
HBIN035541,HBTAR002811,OPRD1,,,
HBIN035541,HBTAR000092,ADRA1D,,,
HBIN035541,HBTAR000097,ADRA2C,,,
HBIN035541,HBTAR000031,ACHE,,,
HBIN035541,HBTAR000700,CHRM2,,,
HBIN035541,HBTAR003762,SLC6A3,,,
HBIN035541,HBTAR002814,OPRM1,,,
HBIN035541,HBTAR000704,CHRM5,,,
HBIN035541,HBTAR001096,DPP4,,,
HBIN035541,HBTAR002737,NOS2,,,
HBIN035541,HBTAR000460,CA2,,,
HBIN035541,HBTAR003223,PRSS1,,,
HBIN035541,HBTAR001105,DRD1,,,
HBIN035541,HBTAR001278,ESR2,,,
HBIN035541,HBTAR005869,NCOA2,,,
HBIN035541,HBTAR003583,RXRA,,,
HBIN035541,HBTAR003629,SCN5A,,,
HBIN035541,HBTAR000710,CHRNA7,,,
HBIN035541,HBTAR001109,DRD5,,,
HBIN035541,HBTAR001277,ESR1,,,
HBIN035542,HBTAR000233,AR,,,
HBIN035542,HBTAR000031,ACHE,,,
HBIN035689,HBTAR001710,GSK3B,,,
HBIN035689,HBTAR000549,CCNA2,,,
HBIN035689,HBTAR002737,NOS2,,,
HBIN035689,HBTAR001278,ESR2,,,
HBIN035689,HBTAR000093,ADRA1B,,,
HBIN035689,HBTAR005869,NCOA2,,,
HBIN035689,HBTAR000634,CDK2,,,
HBIN035689,HBTAR003223,PRSS1,,,
HBIN035689,HBTAR000874,MAPK14,,,
HBIN035689,HBTAR003629,SCN5A,,,
HBIN035689,HBTAR001307,F7,,,
HBIN035689,HBTAR003005,PIM1,,,
HBIN035689,HBTAR003295,PTGS2,,,
HBIN035689,HBTAR000476,CACNA2D1,,,
HBIN035689,HBTAR000686,CHEK1,,,
HBIN035689,HBTAR000460,CA2,,,
HBIN035689,HBTAR003294,PTGS1,,,
HBIN035689,HBTAR001277,ESR1,,,
HBIN035689,HBTAR002192,KCNH2,,,
HBIN035689,HBTAR001096,DPP4,,,
HBIN035689,HBTAR003112,PPARG,,,
HBIN035689,HBTAR000233,AR,,,
HBIN035798,HBTAR000031,ACHE,,,
HBIN035798,HBTAR003295,PTGS2,,,
HBIN035798,HBTAR003223,PRSS1,,,
HBIN035798,HBTAR001471,GABRA1,,,
HBIN035798,HBTAR000077,ADH1A,,,
HBIN035798,HBTAR001096,DPP4,,,
HBIN036603,HBTAR002705,NFKB1,,HBREF000305,26579462
HBIN036603,HBTAR002737,NOS2,,HBREF000305,26579462
HBIN036604,HBTAR000094,ADRA1A,,,
HBIN036604,HBTAR000099,ADRB2,,,
HBIN036604,HBTAR000233,AR,,,
HBIN036604,HBTAR000460,CA2,,,
HBIN036604,HBTAR000549,CCNA2,,,
HBIN036604,HBTAR000634,CDK2,,,
HBIN036604,HBTAR000699,CHRM1,,,
HBIN036604,HBTAR001277,ESR1,,,
HBIN036604,HBTAR001710,GSK3B,,,
HBIN036604,HBTAR002811,OPRD1,,,
HBIN036604,HBTAR002814,OPRM1,,,
HBIN036604,HBTAR003294,PTGS1,,,
HBIN036604,HBTAR003295,PTGS2,,,
HBIN036604,HBTAR003583,RXRA,,,
HBIN036604,HBTAR003629,SCN5A,,,
HBIN036604,HBTAR003762,SLC6A3,,,
HBIN036604,HBTAR003763,SLC6A4,,,
HBIN036604,HBTAR002900,PDE3A,,,
HBIN036604,HBTAR000093,ADRA1B,,,
HBIN036604,HBTAR000703,CHRM4,,,
HBIN036604,HBTAR000092,ADRA1D,,,
HBIN036604,HBTAR000702,CHRM3,,,
HBIN036604,HBTAR001096,DPP4,,,
HBIN036604,HBTAR001278,ESR2,,,
HBIN036604,HBTAR000700,CHRM2,,,
HBIN036604,HBTAR000710,CHRNA7,,,
HBIN036604,HBTAR002737,NOS2,,,
HBIN036604,HBTAR000031,ACHE,,,
HBIN036604,HBTAR001105,DRD1,,,
HBIN036604,HBTAR003005,PIM1,,,
HBIN036604,HBTAR003223,PRSS1,,,
HBIN036604,HBTAR001471,GABRA1,,,
HBIN036819,HBTAR000710,CHRNA7,,,
HBIN036819,HBTAR000634,CDK2,,,
HBIN036819,HBTAR003223,PRSS1,,,
HBIN036819,HBTAR002900,PDE3A,,,
HBIN036819,HBTAR001679,GRIA2,,,
HBIN036819,HBTAR003295,PTGS2,,,
HBIN036819,HBTAR002355,LTA4H,,,
HBIN036819,HBTAR003294,PTGS1,,,
HBIN036819,HBTAR000460,CA2,,,
HBIN036819,HBTAR002403,MAOB,,,
HBIN036819,HBTAR000099,ADRB2,,,
HBIN036819,HBTAR003005,PIM1,,,
HBIN036819,HBTAR003629,SCN5A,,,
HBIN036819,HBTAR000702,CHRM3,,,
HBIN036819,HBTAR001471,GABRA1,,,
HBIN036819,HBTAR000093,ADRA1B,,,
HBIN036819,HBTAR003763,SLC6A4,,,
HBIN036819,HBTAR001094,DPEP1,,,
HBIN036819,HBTAR001096,DPP4,,,
HBIN036819,HBTAR000031,ACHE,,,
HBIN036819,HBTAR000699,CHRM1,,,
HBIN036819,HBTAR001277,ESR1,,,
HBIN036819,HBTAR002737,NOS2,,,
HBIN037396,HBTAR003112,PPARG,,,
HBIN037396,HBTAR002900,PDE3A,,,
HBIN037396,HBTAR000549,CCNA2,,,
HBIN037396,HBTAR001278,ESR2,,,
HBIN037396,HBTAR000874,MAPK14,,,
HBIN037396,HBTAR001096,DPP4,,,
HBIN037396,HBTAR001277,ESR1,,,
HBIN037396,HBTAR003223,PRSS1,,,
HBIN037396,HBTAR000634,CDK2,,,
HBIN037396,HBTAR000233,AR,,,
HBIN037396,HBTAR001710,GSK3B,,,
HBIN037396,HBTAR002737,NOS2,,,
HBIN037396,HBTAR001094,DPEP1,,,
HBIN037396,HBTAR003005,PIM1,,,
HBIN037396,HBTAR003295,PTGS2,,,
HBIN037396,HBTAR003629,SCN5A,,,
HBIN037396,HBTAR000460,CA2,,,
HBIN037940,HBTAR000173,AMY2A,,,
HBIN037940,HBTAR000517,CASP3,,,
HBIN037940,HBTAR000523,CASP9,,,
HBIN037940,HBTAR001048,NQO1,,,
HBIN037940,HBTAR001851,HMOX1,,,
HBIN037940,HBTAR001976,ICAM1,,,
HBIN037940,HBTAR001278,ESR2,,,
HBIN037940,HBTAR003763,SLC6A4,,,
HBIN037940,HBTAR003294,PTGS1,,,
HBIN037940,HBTAR002737,NOS2,,,
HBIN037940,HBTAR001277,ESR1,,,
HBIN037940,HBTAR001692,NR3C1,,,
HBIN037940,HBTAR000549,CCNA2,,,
HBIN037940,HBTAR003583,RXRA,,,
HBIN037940,HBTAR002900,PDE3A,,,
HBIN037940,HBTAR000874,MAPK14,,,
HBIN037940,HBTAR003223,PRSS1,,,
HBIN037940,HBTAR000686,CHEK1,,,
HBIN037940,HBTAR000233,AR,,,
HBIN037940,HBTAR003295,PTGS2,,,
HBIN037940,HBTAR000099,ADRB2,,,
HBIN037940,HBTAR000460,CA2,,,
HBIN037940,HBTAR001710,GSK3B,,,
HBIN037940,HBTAR003005,PIM1,,,
HBIN037940,HBTAR003170,PKIA,,,
HBIN037940,HBTAR002403,MAOB,,,
HBIN037940,HBTAR000634,CDK2,,,
HBIN037940,HBTAR003112,PPARG,,,
HBIN038018,HBTAR001692,NR3C1,,,
HBIN038018,HBTAR000233,AR,,,
HBIN038680,HBTAR000359,CCND1,,,
HBIN038680,HBTAR000360,BCL2,,,
HBIN038680,HBTAR000635,CDK4,,,
HBIN038680,HBTAR000776,COL1A1,,,
HBIN038680,HBTAR000927,CTSD,,,
HBIN038680,HBTAR002031,IGHG1,,,
HBIN038680,HBTAR002064,IL10,,,
HBIN038680,HBTAR002597,MYC,,,
HBIN038680,HBTAR002896,PCYT1A,,,
HBIN038680,HBTAR003080,POLD1,,,
HBIN038680,HBTAR003282,PTEN,,,
HBIN038680,HBTAR003294,PTGS1,,,
HBIN038680,HBTAR003295,PTGS2,,,
HBIN038680,HBTAR003805,SLC22A5,,,
HBIN038680,HBTAR004140,TNF,,,
HBIN038680,HBTAR012471,GUSBP1,,,
HBIN038680,HBTAR005869,NCOA2,,,
HBIN038680,HBTAR003112,PPARG,,,
HBIN038680,HBTAR003463,RHO,,,
HBIN038680,HBTAR003223,PRSS1,,,
HBIN038680,HBTAR002737,NOS2,,,
HBIN038680,HBTAR001096,DPP4,,,
HBIN038680,HBTAR000031,ACHE,,,
HBIN039396,HBTAR000031,ACHE,,,
HBIN039396,HBTAR000094,ADRA1A,,,
HBIN039396,HBTAR000095,ADRA2A,,,
HBIN039396,HBTAR000098,ADRB1,,,
HBIN039396,HBTAR000099,ADRB2,,,
HBIN039396,HBTAR000699,CHRM1,,,
HBIN039396,HBTAR002402,MAOA,,,
HBIN039396,HBTAR002403,MAOB,,,
HBIN039396,HBTAR003294,PTGS1,,,
HBIN039396,HBTAR003295,PTGS2,,,
HBIN039396,HBTAR003629,SCN5A,,,
HBIN039396,HBTAR003761,SLC6A2,,,
HBIN039396,HBTAR003762,SLC6A3,,,
HBIN039396,HBTAR002737,NOS2,,,
HBIN039396,HBTAR001105,DRD1,,,
HBIN039396,HBTAR000460,CA2,,,
HBIN039396,HBTAR000634,CDK2,,,
HBIN039396,HBTAR000092,ADRA1D,,,
HBIN039396,HBTAR001096,DPP4,,,
HBIN039396,HBTAR000097,ADRA2C,,,
HBIN039396,HBTAR000093,ADRA1B,,,
HBIN039396,HBTAR000924,CTRB1,,,
HBIN039396,HBTAR000096,ADRA2B,,,
HBIN039396,HBTAR002372,LYZ,,,
HBIN039396,HBTAR001094,DPEP1,,,
HBIN039396,HBTAR003223,PRSS1,,,
HBIN039756,HBTAR002964,6PGD,,HBREF001240,27270429
HBIN040583,HBTAR002971,PGR,,,
HBIN040583,HBTAR001277,ESR1,,,
HBIN040583,HBTAR001692,NR3C1,,,
HBIN040583,HBTAR000233,AR,,,
HBIN040583,HBTAR005869,NCOA2,,,
HBIN040588,HBTAR002504,NR3C2,,,
HBIN040588,HBTAR002971,PGR,,,
HBIN040588,HBTAR001692,NR3C1,,,
HBIN040588,HBTAR000233,AR,,,
HBIN040588,HBTAR001277,ESR1,,,
HBIN040620,HBTAR003223,PRSS1,,,
HBIN040620,HBTAR003295,PTGS2,,,
HBIN040620,HBTAR001094,DPEP1,,,
HBIN040620,HBTAR000233,AR,,,
HBIN040620,HBTAR001307,F7,,,
HBIN040620,HBTAR001096,DPP4,,,
HBIN040620,HBTAR000634,CDK2,,,
HBIN040620,HBTAR001710,GSK3B,,,
HBIN040620,HBTAR000549,CCNA2,,,
HBIN040811,HBTAR000356,BCHE,,,
HBIN040811,HBTAR000927,CTSD,,,
HBIN040811,HBTAR001516,GATM,,,
HBIN040811,HBTAR003295,PTGS2,,,
HBIN040811,HBTAR000989,DAO,,,
HBIN040811,HBTAR002839,P4HA1,,,
HBIN040811,HBTAR005630,PPIF,,,
HBIN040811,HBTAR003119,PPIA,,,
HBIN040811,HBTAR002372,LYZ,,,
HBIN040811,HBTAR001471,GABRA1,,,
HBIN040811,HBTAR001096,DPP4,,,
HBIN040811,HBTAR000077,ADH1A,,,
HBIN040811,HBTAR003224,PRSS3,,,
HBIN040811,HBTAR003223,PRSS1,,,
HBIN040905,HBTAR000699,CHRM1,,,
HBIN040905,HBTAR002800,ODC1,,,
HBIN040905,HBTAR000874,MAPK14,,,
HBIN040905,HBTAR000710,CHRNA7,,,
HBIN040905,HBTAR001471,GABRA1,,,
HBIN040905,HBTAR000700,CHRM2,,,
HBIN040905,HBTAR002372,LYZ,,,
HBIN040905,HBTAR001094,DPEP1,,,
HBIN040905,HBTAR000702,CHRM3,,,
HBIN040905,HBTAR000634,CDK2,,,
HBIN040905,HBTAR001096,DPP4,,,
HBIN040905,HBTAR003223,PRSS1,,,
HBIN040905,HBTAR000460,CA2,,,
HBIN040908,HBTAR006304,PARK7,,HBREF001258,30326282
HBIN040908,HBTAR001437,MTOR,,HBREF001258,30326282
HBIN040908,HBTAR002700,NFE2L2,,HBREF001258,30326282
HBIN040908,HBTAR000351,BAX,,HBREF001258,30326282
HBIN040908,HBTAR000360,BCL2,,HBREF001258,30326282
HBIN040908,HBTAR000517,CASP3,,HBREF001258,30326282
HBIN040908,HBTAR000522,CASP8,,HBREF001258,30326282
HBIN040908,HBTAR000523,CASP9,,HBREF001258,30326282
HBIN040908,HBTAR002042,IL1B,,HBREF001259,26603620
HBIN040908,HBTAR002064,IL10,,HBREF001259,26603620
HBIN040908,HBTAR000130,AKT1,,HBREF001260,20840540
HBIN040908,HBTAR000246,RHOB,,HBREF001260,20840540
HBIN040908,HBTAR002508,MMP2,,HBREF001260,20840540
HBIN040908,HBTAR002705,NFKB1,,HBREF001260,20840540
HBIN040908,HBTAR012801,RAS,,HBREF001260,20840540
HBIN040985,HBTAR001692,NR3C1,,,
HBIN040985,HBTAR002504,NR3C2,,,
HBIN040985,HBTAR002971,PGR,,,
HBIN040985,HBTAR003295,PTGS2,,,
HBIN040985,HBTAR004789,NCOA1,,,
HBIN040985,HBTAR000031,ACHE,,,
HBIN040985,HBTAR000233,AR,,,
HBIN040985,HBTAR001096,DPP4,,,
HBIN040985,HBTAR002737,NOS2,,,
HBIN040985,HBTAR005869,NCOA2,,,
HBIN040985,HBTAR001277,ESR1,,,
HBIN040997,HBTAR000031,ACHE,,,
HBIN040997,HBTAR000094,ADRA1A,,,
HBIN040997,HBTAR000099,ADRB2,,,
HBIN040997,HBTAR000460,CA2,,,
HBIN040997,HBTAR000699,CHRM1,,,
HBIN040997,HBTAR002811,OPRD1,,,
HBIN040997,HBTAR002814,OPRM1,,,
HBIN040997,HBTAR003294,PTGS1,,,
HBIN040997,HBTAR003295,PTGS2,,,
HBIN040997,HBTAR003629,SCN5A,,,
HBIN040997,HBTAR004789,NCOA1,,,
HBIN040997,HBTAR000092,ADRA1D,,,
HBIN040997,HBTAR000634,CDK2,,,
HBIN040997,HBTAR000874,MAPK14,,,
HBIN040997,HBTAR000702,CHRM3,,,
HBIN040997,HBTAR001096,DPP4,,,
HBIN040997,HBTAR001471,GABRA1,,,
HBIN040997,HBTAR001278,ESR2,,,
HBIN040997,HBTAR000233,AR,,,
HBIN040997,HBTAR000704,CHRM5,,,
HBIN040997,HBTAR001277,ESR1,,,
HBIN040997,HBTAR000703,CHRM4,,,
HBIN040997,HBTAR002737,NOS2,,,
HBIN040997,HBTAR000549,CCNA2,,,
HBIN040997,HBTAR001710,GSK3B,,,
HBIN040997,HBTAR000700,CHRM2,,,
HBIN040997,HBTAR000686,CHEK1,,,
HBIN040997,HBTAR003005,PIM1,,,
HBIN040997,HBTAR000710,CHRNA7,,,
HBIN040997,HBTAR001105,DRD1,,,
HBIN040998,HBTAR000031,ACHE,,,
HBIN040998,HBTAR000460,CA2,,,
HBIN040998,HBTAR003295,PTGS2,,,
HBIN040998,HBTAR004789,NCOA1,,,
HBIN040998,HBTAR002737,NOS2,,,
HBIN040998,HBTAR000549,CCNA2,,,
HBIN040998,HBTAR001278,ESR2,,,
HBIN040998,HBTAR003005,PIM1,,,
HBIN040998,HBTAR000233,AR,,,
HBIN040998,HBTAR001710,GSK3B,,,
HBIN040998,HBTAR000634,CDK2,,,
HBIN040998,HBTAR001277,ESR1,,,
HBIN040998,HBTAR001096,DPP4,,,
HBIN040999,HBTAR003223,PRSS1,,,
HBIN040999,HBTAR003295,PTGS2,,,
HBIN040999,HBTAR004789,NCOA1,,,
HBIN040999,HBTAR000233,AR,,,
HBIN040999,HBTAR003005,PIM1,,,
HBIN040999,HBTAR001277,ESR1,,,
HBIN040999,HBTAR001278,ESR2,,,
HBIN040999,HBTAR000634,CDK2,,,
HBIN040999,HBTAR002737,NOS2,,,
HBIN040999,HBTAR003112,PPARG,,,
HBIN040999,HBTAR001096,DPP4,,,
HBIN040999,HBTAR000549,CCNA2,,,
HBIN040999,HBTAR001710,GSK3B,,,
HBIN042199,HBTAR001185,EGFR,,HBREF001928,30674340
HBIN042199,HBTAR000351,BAX,,HBREF001928,30674340
HBIN042199,HBTAR000360,BCL2,,HBREF001928,30674340
HBIN042199,HBTAR003928,STAT3,,HBREF001928,30674340
HBIN042199,HBTAR000517,CASP3,,HBREF001928,30674340
HBIN042199,HBTAR000090,PARP1,,HBREF001928,30674340
HBIN042199,HBTAR001083,DNMT1,,HBREF001929,27692562
HBIN042199,HBTAR001085,DNMT3A,,HBREF001929,27692562
HBIN042199,HBTAR005182,KL,,HBREF001929,27692562
HBIN042199,HBTAR002055,IL6,,HBREF001930,24721152
HBIN042199,HBTAR004140,TNF,,HBREF001930,24721152
HBIN042199,HBTAR000515,CASP1,,HBREF001930,24721152
HBIN042199,HBTAR002040,IKBKB,,HBREF001930,24721152
HBIN042199,HBTAR002042,IL1B,,HBREF001930,24721152
HBIN042339,HBTAR000699,CHRM1,,,
HBIN042339,HBTAR002192,KCNH2,,,
HBIN042339,HBTAR002221,KDR,,,
HBIN042339,HBTAR002971,PGR,,,
HBIN042339,HBTAR003294,PTGS1,,,
HBIN042339,HBTAR003295,PTGS2,,,
HBIN042339,HBTAR003629,SCN5A,,,
HBIN042339,HBTAR003761,SLC6A2,,,
HBIN042339,HBTAR001277,ESR1,,,
HBIN042339,HBTAR000700,CHRM2,,,
HBIN042339,HBTAR001692,NR3C1,,,
HBIN042339,HBTAR001471,GABRA1,,,
HBIN042339,HBTAR000549,CCNA2,,,
HBIN042339,HBTAR001096,DPP4,,,
HBIN042339,HBTAR001710,GSK3B,,,
HBIN042339,HBTAR000233,AR,,,
HBIN042339,HBTAR001278,ESR2,,,
HBIN042339,HBTAR000686,CHEK1,,,
HBIN042339,HBTAR000031,ACHE,,,
HBIN042339,HBTAR000702,CHRM3,,,
HBIN042339,HBTAR005869,NCOA2,,,
HBIN042339,HBTAR003223,PRSS1,,,
HBIN042339,HBTAR003005,PIM1,,,
HBIN042339,HBTAR002737,NOS2,,,
HBIN042501,HBTAR000099,ADRB2,,,
HBIN042501,HBTAR000492,CALM3,,,
HBIN042501,HBTAR000699,CHRM1,,,
HBIN042501,HBTAR001964,HTR3A,,,
HBIN042501,HBTAR002031,IGHG1,,,
HBIN042501,HBTAR002192,KCNH2,,,
HBIN042501,HBTAR002504,NR3C2,,,
HBIN042501,HBTAR002971,PGR,,,
HBIN042501,HBTAR003294,PTGS1,,,
HBIN042501,HBTAR003295,PTGS2,,,
HBIN042501,HBTAR003583,RXRA,,,
HBIN042501,HBTAR003629,SCN5A,,,
HBIN042501,HBTAR003761,SLC6A2,,,
HBIN042501,HBTAR004789,NCOA1,,,
HBIN042501,HBTAR001710,GSK3B,,,
HBIN042501,HBTAR000702,CHRM3,,,
HBIN042501,HBTAR001692,NR3C1,,,
HBIN042501,HBTAR000031,ACHE,,,
HBIN042501,HBTAR001096,DPP4,,,
HBIN042501,HBTAR000092,ADRA1D,,,
HBIN042501,HBTAR003223,PRSS1,,,
HBIN042501,HBTAR000706,CHRNA2,,,
HBIN042501,HBTAR000233,AR,,,
HBIN042501,HBTAR000634,CDK2,,,
HBIN042501,HBTAR002737,NOS2,,,
HBIN042501,HBTAR000874,MAPK14,,,
HBIN042501,HBTAR000686,CHEK1,,,
HBIN042501,HBTAR001471,GABRA1,,,
HBIN042501,HBTAR002900,PDE3A,,,
HBIN042501,HBTAR001278,ESR2,,,
HBIN042501,HBTAR001277,ESR1,,,
HBIN042501,HBTAR000093,ADRA1B,,,
HBIN042501,HBTAR003112,PPARG,,,
HBIN042501,HBTAR000549,CCNA2,,,
HBIN042501,HBTAR005869,NCOA2,,,
HBIN042501,HBTAR003005,PIM1,,,
HBIN042501,HBTAR000700,CHRM2,,,
HBIN042670,HBTAR006670,SIRT1,,HBREF000276,28049156
HBIN042670,HBTAR004056,TFAM,,HBREF000276,28049156
HBIN042670,HBTAR004261,UCP1,,HBREF000276,28049156
HBIN042670,HBTAR006076,PPARGC1A,,HBREF000276,28049156
HBIN042670,HBTAR001702,CXCL1,,HBREF000277,25281414
HBIN042670,HBTAR003597,S100A8,,HBREF000277,25281414
HBIN042670,HBTAR003929,STAT4,,HBREF000277,25281414
HBIN042670,HBTAR002042,IL1B,,HBREF000277,25281414
HBIN042670,HBTAR004140,TNF,,HBREF000277,25281414
HBIN042670,HBTAR002013,IFNG,,HBREF000277,25281414
HBIN042670,HBTAR002535,MPO,,HBREF000277,25281414
HBIN042872,HBTAR001277,ESR1,,,
HBIN042872,HBTAR003294,PTGS1,,,
HBIN042872,HBTAR003295,PTGS2,,,
HBIN042872,HBTAR003583,RXRA,,,
HBIN042872,HBTAR003629,SCN5A,,,
HBIN042872,HBTAR001278,ESR2,,,
HBIN042872,HBTAR000233,AR,,,
HBIN042872,HBTAR003005,PIM1,,,
HBIN042890,HBTAR003295,PTGS2,,,
HBIN042890,HBTAR001096,DPP4,,,
HBIN042890,HBTAR001277,ESR1,,,
HBIN042890,HBTAR002737,NOS2,,,
HBIN042890,HBTAR000233,AR,,,
HBIN042899,HBTAR000233,AR,,,
HBIN042899,HBTAR003223,PRSS1,,,
HBIN042899,HBTAR003295,PTGS2,,,
HBIN042899,HBTAR001096,DPP4,,,
HBIN042899,HBTAR001094,DPEP1,,,
HBIN042899,HBTAR003112,PPARG,,,
HBIN042899,HBTAR000460,CA2,,,
HBIN042900,HBTAR005574,BCL2L11,,HBREF001977,31193821
HBIN042900,HBTAR001405,FOXO3,,HBREF001977,31193821
HBIN042900,HBTAR003003,PIK3CA,,HBREF001977,31193821
HBIN042900,HBTAR003004,PIK3CB,,HBREF001977,31193821
HBIN042900,HBTAR003006,PIK3CD,,HBREF001977,31193821
HBIN042900,HBTAR003007,PIK3CG,,HBREF001977,31193821
HBIN042900,HBTAR000130,AKT1,,HBREF001977,31193821
HBIN042900,HBTAR003991,TAGLN,,HBREF001978,30361065
HBIN042900,HBTAR002705,NFKB1,,HBREF001979,28303221
HBIN042900,HBTAR000636,CDK5,,HBREF001980,27609227
HBIN042900,HBTAR001009,DCX,,HBREF001980,27609227
HBIN042900,HBTAR002705,NFKB1,,HBREF001980,27609227
HBIN042900,HBTAR003003,PIK3CA,,HBREF001980,27609227
HBIN042900,HBTAR003004,PIK3CB,,HBREF001980,27609227
HBIN042900,HBTAR003006,PIK3CD,,HBREF001980,27609227
HBIN042900,HBTAR003007,PIK3CG,,HBREF001980,27609227
HBIN042900,HBTAR000374,BDNF,,HBREF001980,27609227
HBIN042900,HBTAR000360,BCL2,,HBREF001980,27609227
HBIN042900,HBTAR004910,CDK5R1,,HBREF001980,27609227
HBIN042900,HBTAR000920,CTNNB1,,HBREF001980,27609227
HBIN042900,HBTAR001710,GSK3B,,HBREF001980,27609227
HBIN042900,HBTAR000130,AKT1,,HBREF001981,24486344
HBIN042900,HBTAR001437,MTOR,,HBREF001981,24486344
HBIN042900,HBTAR001851,HMOX1,,HBREF001981,24486344
HBIN042900,HBTAR002700,NFE2L2,,HBREF001981,24486344
HBIN042900,HBTAR000874,MAPK14,,HBREF001982,24033467
HBIN042900,HBTAR000151,ALOX5,,HBREF001982,24033467
HBIN042900,HBTAR001851,HMOX1,,HBREF001982,24033467
HBIN042900,HBTAR003295,PTGS2,,HBREF001982,24033467
HBIN042900,HBTAR002055,IL6,,HBREF001982,24033467
HBIN042900,HBTAR002705,NFKB1,,HBREF001982,24033467
HBIN042900,HBTAR002737,NOS2,,HBREF001982,24033467
HBIN042900,HBTAR004140,TNF,,HBREF001982,24033467
HBIN042902,HBTAR003223,PRSS1,,,
HBIN042903,HBTAR003223,PRSS1,,,
HBIN042903,HBTAR003295,PTGS2,,,
HBIN042903,HBTAR000233,AR,,,
HBIN042906,HBTAR003295,PTGS2,,,
HBIN042906,HBTAR001710,GSK3B,,,
HBIN042906,HBTAR001277,ESR1,,,
HBIN042917,HBTAR001278,ESR2,,,
HBIN042917,HBTAR001277,ESR1,,,
HBIN042917,HBTAR001710,GSK3B,,,
HBIN042917,HBTAR000549,CCNA2,,,
HBIN042917,HBTAR002737,NOS2,,,
HBIN042917,HBTAR000460,CA2,,,
HBIN042917,HBTAR001096,DPP4,,,
HBIN042917,HBTAR000634,CDK2,,,
HBIN042917,HBTAR003295,PTGS2,,,
HBIN042917,HBTAR000874,MAPK14,,,
HBIN042917,HBTAR003112,PPARG,,,
HBIN042917,HBTAR001307,F7,,,
HBIN042917,HBTAR000233,AR,,,
HBIN042917,HBTAR000031,ACHE,,,
HBIN042917,HBTAR000686,CHEK1,,,
HBIN042917,HBTAR003223,PRSS1,,,
HBIN042917,HBTAR000093,ADRA1B,,,
HBIN042917,HBTAR003583,RXRA,,,
HBIN042917,HBTAR003294,PTGS1,,,
HBIN042917,HBTAR000099,ADRB2,,,
HBIN042917,HBTAR003629,SCN5A,,,
HBIN042917,HBTAR005869,NCOA2,,,
HBIN042917,HBTAR003005,PIM1,,,
HBIN042923,HBTAR000233,AR,,,
HBIN042923,HBTAR003005,PIM1,,,
HBIN042923,HBTAR000704,CHRM5,,,
HBIN042923,HBTAR001277,ESR1,,,
HBIN042923,HBTAR001964,HTR3A,,,
HBIN042923,HBTAR003295,PTGS2,,,
HBIN042923,HBTAR001278,ESR2,,,
HBIN042923,HBTAR003294,PTGS1,,,
HBIN042924,HBTAR000031,ACHE,,,
HBIN042924,HBTAR001692,NR3C1,,,
HBIN042924,HBTAR002971,PGR,,,
HBIN042924,HBTAR003295,PTGS2,,,
HBIN042924,HBTAR003583,RXRA,,,
HBIN042924,HBTAR004789,NCOA1,,,
HBIN042924,HBTAR001692,NR3C1,,,
HBIN042924,HBTAR005869,NCOA2,,,
HBIN042924,HBTAR000460,CA2,,,
HBIN042924,HBTAR002971,PGR,,,
HBIN042924,HBTAR003112,PPARG,,,
HBIN042924,HBTAR004789,NCOA1,,,
HBIN042924,HBTAR002737,NOS2,,,
HBIN042924,HBTAR003295,PTGS2,,,
HBIN042924,HBTAR001277,ESR1,,,
HBIN042924,HBTAR000233,AR,,,
HBIN042924,HBTAR000031,ACHE,,,
HBIN042924,HBTAR003583,RXRA,,,
HBIN042927,HBTAR000031,ACHE,,,
HBIN042927,HBTAR000094,ADRA1A,,,
HBIN042927,HBTAR000095,ADRA2A,,,
HBIN042927,HBTAR000099,ADRB2,,,
HBIN042927,HBTAR000699,CHRM1,,,
HBIN042927,HBTAR001106,DRD2,,,
HBIN042927,HBTAR001109,DRD5,,,
HBIN042927,HBTAR001964,HTR3A,,,
HBIN042927,HBTAR002811,OPRD1,,,
HBIN042927,HBTAR002814,OPRM1,,,
HBIN042927,HBTAR003294,PTGS1,,,
HBIN042927,HBTAR003295,PTGS2,,,
HBIN042927,HBTAR003629,SCN5A,,,
HBIN042927,HBTAR003761,SLC6A2,,,
HBIN042927,HBTAR003762,SLC6A3,,,
HBIN042927,HBTAR003763,SLC6A4,,,
HBIN042927,HBTAR001277,ESR1,,,
HBIN042927,HBTAR000702,CHRM3,,,
HBIN042927,HBTAR000700,CHRM2,,,
HBIN042927,HBTAR001105,DRD1,,,
HBIN042927,HBTAR000710,CHRNA7,,,
HBIN042927,HBTAR001483,GABRG3,,,
HBIN042927,HBTAR000233,AR,,,
HBIN042927,HBTAR001096,DPP4,,,
HBIN042927,HBTAR001480,GABRE,,,
HBIN042927,HBTAR001471,GABRA1,,,
HBIN042927,HBTAR000704,CHRM5,,,
HBIN042927,HBTAR000703,CHRM4,,,
HBIN042927,HBTAR000096,ADRA2B,,,
HBIN042927,HBTAR000706,CHRNA2,,,
HBIN042927,HBTAR002900,PDE3A,,,
HBIN042927,HBTAR000092,ADRA1D,,,
HBIN042927,HBTAR001278,ESR2,,,
HBIN042927,HBTAR000093,ADRA1B,,,
HBIN042927,HBTAR002737,NOS2,,,
