name,2130404,67153403,7029,22565,177990,6918638,64971,2725,16760588,6603740,644215,90454,25257557,2984,9887884,68873,3229,9403,3397,11671467,62824,71360,5312126,132449,132059,11658860,9936746,10113978,68071,4887,10070529,124704,46215462,60943,5281847,130313,445643,54678486,9956222
"AP-II_14-Senecioyloxytetradeca-2E,8Z,10E-triene-4,6-diyne-1-ol.mol",0.822313103565085,0.736036403741678,0.931094234653571,5.34404553032613e-05,0.485256636657569,0.968449589449252,0.247635039814592,0.937566270677627,0.979688380061871,0.781743406225203,0.923623296514772,0.819248315924379,0.517799485100081,0.813849771256292,1.87546058019298e-05,0.451435636169559,0.901685516115158,0.51072833398344,0.92614048067685,0.529901240791628,0.845622900530296,0.691724841914816,0.328886538305382,5.91441891846387e-05,0.827225937095966,0.745379556546024,0.537780156782801,0.716364020148838,0.942156253513793,0.676839439782675,0.438685788254729,0.456065361694695,0.487813812444402,0.332789159083358,0.471999342106987,0.706810495184337,0.16816070749129,0.873516276536775,0.618885594902017
"AP-VIII_12-Senecioyloxytetradeca-8Z(E),10E-triene-4,6-diyne-1,14-diacetate.mol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AP-VII_12-Senecioyloxytetradeca-2E,8Z(E),10E-triene-4,6-diyne-1,14-diacetate.mol",0.946189216750461,0.54032358831133,0.778386113444773,6.96388500124769e-05,0.727630812842411,0.887507672827252,0.384124551404737,0.95018032020433,0.846121725768944,0.968421612278705,0.974945382821678,0.957397814640918,0.764544852621017,0.97701920126337,2.11637845378981e-05,0.659739677127436,0.960530323339947,0.737686369865738,0.726797347299693,0.781379495510242,0.606747764117042,0.916051098868658,0.51499540336449,5.83339033319258e-05,0.97189773733941,0.53006860089317,0.792400309339912,0.933752667584544,0.765833618124928,0.913654267751015,0.651840793596977,0.286856595581086,0.716612953977985,0.527666791631265,0.714910428418204,0.509057412370851,0.266229356824115,0.961060724911556,0.871924793850666
"AP-VI_12-Senecioyloxytetradeca-14-acetoxy-2E,8Z(E),10E-triene-4,6-diyne-1-ol.mol",0.931484120254737,0.575846878774213,0.825882817361564,6.02627473560868e-05,0.666792590806551,0.927937959614427,0.343395686375125,0.972808702237966,0.89257998075544,0.938067831773358,0.986212843048719,0.936045879189965,0.699198007872247,0.957036319670833,1.40193390092697e-05,0.598487444089239,0.966581316756649,0.673810350266059,0.7812835270911,0.715728459508227,0.661037545351523,0.863571231461955,0.46129755555465,3.29670980858249e-05,0.948552478468335,0.569818078957896,0.729465358656757,0.88555874125249,0.815552652376319,0.85866543927215,0.590167232191492,0.318997073619093,0.650752806374487,0.474563983113088,0.650555347961812,0.543918516055025,0.238806897371015,0.961093570944577,0.813863245505801
"AP-V_12-Senecioyloxytetradeca-2E,8Z(E),10E-triene-4,6-diyne-1,14-diol.mol",0.884385768487328,0.659226217015047,0.900064085931709,5.42345386214429e-05,0.566091741621328,0.971650643844059,0.287470364613151,0.976910185711437,0.955502561288291,0.862421766931888,0.970655518561574,0.883618161168021,0.595868018680283,0.893169571521187,1.31892976074564e-05,0.514300241597557,0.951000052952227,0.580337333404413,0.872994482420073,0.610776353397389,0.767990475985529,0.7715270027296,0.383632606066308,3.2458155366752e-05,0.892027834105737,0.662956526469546,0.62304471372663,0.796141274352443,0.898854435135284,0.760297509435468,0.502717640576887,0.388762882572899,0.556229808669489,0.392621011082492,0.54865109995531,0.629825551705119,0.197514095092758,0.933481258295343,0.707550113268653
"AP-XIII_12-�?-Methylbutyryltetradeca-14-acetoxy-2E,8E,10E-triene-4,6-diyne-1-ol.mol",0.927662413500128,0.559523010337047,0.80053728667104,6.27286695217721e-05,0.70479299808219,0.898987273686011,0.368005719083955,0.96204003326364,0.868854229149875,0.962350183708631,0.977140427914252,0.951475898086047,0.733226688548572,0.974789767179844,1.46382852380752e-05,0.633515935514704,0.96365418409056,0.713411581174781,0.747022344483312,0.750016523749018,0.630365753223866,0.895142595052495,0.489693298527837,3.34679964595198e-05,0.957917980182915,0.544343156310753,0.761811923441158,0.907512630060058,0.781351893879138,0.886361135986806,0.627240519488772,0.298830900929374,0.687578536440579,0.501706134188562,0.684204746177202,0.520498478638496,0.255524210322643,0.956966664137086,0.843547186979507
"AP-XII_14-�?-Methylbutyryltetradeca-2E,8E,10E-triene-4,6-diyne-1,12-diol.mol",0.872867339343411,0.706754262296764,0.910517703495484,5.99900398765456e-05,0.552178521040445,0.965316030924344,0.285525499492827,0.969231068007351,0.970410093339772,0.859131991240852,0.963518692488013,0.888674266976886,0.587482737229205,0.884256490628797,1.74952384995215e-05,0.515745539315656,0.948290668180958,0.583527420768431,0.883220330395259,0.600252792293013,0.783699723347295,0.771401423180294,0.376643484797791,3.15788320293779e-05,0.891894526331836,0.69652893540198,0.607111460238626,0.790781216414568,0.907368370659843,0.753041683955824,0.503266955383508,0.397329704786772,0.556600037249575,0.380495926845046,0.536834186390224,0.666350321123918,0.193211378983288,0.920291408473754,0.692590835845672
"AP-XIV_12-Methylpropionyltetradeca-14-acetoxy-2E,8Z(E),10E-trien-4,6-diyn-1-ol.mol",0.921214687496171,0.5881217046938,0.839411779780276,5.93818652189181e-05,0.663205019639259,0.92981365385497,0.34123901058375,0.979107384137353,0.902417132171667,0.937142884886234,0.984599281999453,0.935870132779957,0.686666296040114,0.95758479565887,1.33007066521438e-05,0.5957862952058,0.96970028239059,0.669179707957419,0.787439036891367,0.708076187761387,0.676716037614011,0.859691454995474,0.453569784379775,3.23635631783019e-05,0.943458077699133,0.57891447242776,0.71990880450964,0.876284181353902,0.820948274862861,0.84904919852097,0.585842808667025,0.324774413298687,0.64365116888552,0.465563061190401,0.640096745867031,0.548087180319743,0.235621020303507,0.96252187267201,0.800738991257221
"AP-XIX_12,14-Diacetatetetradeca-2E,8E-diene-4,6-diyne.mol",0.876075146980581,0.684168564518275,0.926616652910025,5.07678019293166e-05,0.567936275881174,0.965164811899492,0.293048183206273,0.981492485311816,0.964378239351404,0.861232301499315,0.966431696724034,0.890556781353053,0.590569240659796,0.892982727757646,1.12762191474689e-05,0.527023355786311,0.953649341974318,0.58682067790153,0.869529265753284,0.611798645936405,0.777751224259254,0.775722952848022,0.382231030451072,3.08250280379933e-05,0.891883692563327,0.680838006076041,0.618283716691372,0.80074751178294,0.900142454304173,0.756419002445997,0.511673029236644,0.388683664934844,0.560136755151014,0.390539313387386,0.545802970417633,0.634806738935288,0.197006990220807,0.936516587097736,0.698224129371785
闄堜徊鑹痏绐�?痉寮�?.mol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AP-XVIII_12,14-Diacetatetetradeca-2E,8E,10E-triene-4,6-diyne锛堢倰鐧芥湳锛�.mol",0.851060817830656,0.695107717571262,0.934167584819148,4.78111753586388e-05,0.5174057832124,0.975733224312399,0.263327223423171,0.959718666719309,0.969593488944932,0.807584816477239,0.945421099389141,0.840821894507702,0.544125419504001,0.843145145099897,1.22993650797016e-05,0.477171588339923,0.923569277957737,0.532885200098609,0.902759150149441,0.563085283977735,0.816584783450958,0.718983744635057,0.348988557472578,2.7936294670381e-05,0.850977186141921,0.709970107046638,0.571638223369897,0.750006602747922,0.928920933160206,0.706424911161235,0.462260065849309,0.427858533971131,0.511019543899098,0.358094294866316,0.501306008552215,0.660612488939135,0.178749033169354,0.906862981469624,0.650426222590609
"AP-XVII_12,14-Diacetatetetradeca-2E,8Z(E),10E-triene-4,6-diyne-1-ol.mol",0.86742770120942,0.68857568980737,0.928063500430089,5.36409857488016e-05,0.531656359687305,0.97831656178856,0.271226666533184,0.966532929803665,0.967429960815441,0.824627306056302,0.956861973437167,0.856596228018489,0.560933748913524,0.858294820898703,1.28242478217713e-05,0.491367327605075,0.935196210816054,0.548760285237506,0.895591859897161,0.579982483238916,0.802670639126795,0.73734947839264,0.3602860297686,2.9041515684262e-05,0.868206147646276,0.70127168686765,0.588396758173318,0.768696693390064,0.924222380191907,0.725556178520497,0.476207584214174,0.415806359968809,0.526972385348556,0.369545199234441,0.516691796996534,0.654997801928178,0.184090788614679,0.919139202948697,0.668632333577451
"AP-XVI_12-�?-Methylbutyryltetradeca-2E,8E,10E-triene-4,6-diyne-1,14-diacetate.mol",0.934225912271071,0.523837529465374,0.75203262184489,7.2105784368711e-05,0.762118126419078,0.856256993848627,0.408909198794435,0.932688279401747,0.820092035216911,0.982751031361141,0.958342864753886,0.963037125056771,0.794780689806987,0.984977849033151,2.65524941474266e-05,0.692145850797455,0.949404704799291,0.773685496877684,0.694472563760668,0.81127300110734,0.579243294258903,0.939354945405226,0.542998701680378,4.44210637332851e-05,0.971739639682553,0.50652989787404,0.819921467456176,0.94703836459007,0.73251914294422,0.933589325581351,0.6867793164064,0.270424250818876,0.750472202188598,0.554075776336567,0.745530710344273,0.487071939556845,0.283241985388884,0.948680283431779,0.894842860137405
闄堜徊鑹痏绐�?痉寮篲鏉ㄧ浼�.mol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AP-X_14-�?-Methylbutyryltetradeca-2E,8Z(E),10E-triene-4,6-diyne-1,12-diol.mol",0.880095036601435,0.704924137218677,0.917082738439115,7.45217019664016e-05,0.562210468972386,0.966112167380897,0.291804932456034,0.9752668793068,0.971428387194482,0.868205102458041,0.968879388790886,0.899142275655798,0.595778041501001,0.89293412006238,1.96268701813622e-05,0.527236942188251,0.955748386676661,0.593618405428058,0.878567409021294,0.610187071197436,0.779348046859434,0.782586140014023,0.383036609148373,3.38505779518986e-05,0.90046661902209,0.695227386124703,0.616040481346612,0.803299303511544,0.906255452811919,0.762777134014499,0.513694370301247,0.391851277164797,0.56636317203479,0.387103646542326,0.545303491583689,0.661127354848008,0.196447153063929,0.928863822745382,0.701105551420093
0Chemicalbook520-36-5.MOL,0.775056207170876,0.771809609689159,0.904123529824804,3.74294921394968e-05,0.395963516683693,0.946643428172305,0.205994898374997,0.848226876926912,0.927121911026142,0.664490544256925,0.84192123165505,0.725977766649396,0.442672563985101,0.694637429252807,1.07251876113425e-05,0.389772447708076,0.827403891266562,0.430094424333588,0.959641103655461,0.450739434869162,0.900886896082611,0.591655607882316,0.277777033602359,2.62089572468514e-05,0.745361494637634,0.845428401288188,0.458817908055094,0.631286832614292,0.992662987353066,0.58635332889969,0.369401628395925,0.535133287904399,0.416830923232742,0.281396026380491,0.39989370837854,0.822928647258219,0.135453153620771,0.805938841815114,0.529216467088495
147-81-9.MOL,0.000217546549913331,6.02868796608765e-05,8.24172101105244e-05,0.311915807160432,0.000222568971066089,0.000114874585456231,0.000417982318972655,0.000115289094562692,0.00011324294257292,0.000142889367363854,0.000159622149364033,0.000142635926766862,0.000365925012285769,0.000172670090629042,0.020056406701795,0.000216912876286398,0.000122060748128727,0.000214436449958688,0.000806017511175818,0.000257646778667303,8.40199014903659e-05,0.000201835194490623,0.00036093848171655,1.50438969423365e-05,0.000225726974630678,0.000114138317281447,0.000235523356030312,0.000212043732985798,9.18810249376378e-05,0.000259248525169611,0.000233323495767937,3.86316346592514e-05,0.00044633758855408,0.000628244831397432,0.000306703916776695,0.000150027576517638,0.000789334506312331,0.000113584264976755,0.000218287698753776
0Chemicalbook74-79-3.MOL,0.436057432359015,0.809059831857011,0.751367874175175,2.47550827935895e-05,0.232183630491841,0.633812375837752,0.127810419385391,0.567100737804377,0.716411741593548,0.411110129349601,0.526162709919955,0.454987113820442,0.246983844779792,0.432092420444445,4.46458982697181e-06,0.236028360928911,0.524559147691076,0.261656485109636,0.788103135673275,0.255059017860512,0.891540075805718,0.354653868529542,0.156183359624884,1.18990552528553e-05,0.444549586076415,0.846484730467738,0.252249881690246,0.366784858829925,0.742868379375828,0.333252455642937,0.225823042053779,0.795080816176143,0.244190947416978,0.153620027044653,0.221766075530964,0.77681078979085,0.0812105146458948,0.487637969385482,0.293373865193748
741213-74-1.mol,0.180559255126654,0.412445437322729,0.308799263610336,1.00131187735909e-05,0.0819084726936695,0.264246202912139,0.047528339554214,0.216499526925014,0.295518805527986,0.155161769539528,0.208489433869124,0.177569584229025,0.0960495361999892,0.161018735331535,2.16090025089907e-06,0.0919621394012363,0.206978073133134,0.101786622654144,0.361369624295865,0.0968278453876195,0.438831344803388,0.137477835997865,0.0599525086366648,6.04956320446924e-06,0.178964668708912,0.464632535757137,0.0943869880052493,0.144050142716623,0.336590250183387,0.130573366205119,0.0866143874795512,0.831028938214545,0.0968279014574389,0.0561678542634037,0.0833396573824671,0.450279505503899,0.0286758995078635,0.189416741976506,0.112046587632162
Atractylenolactam.mol,0.812843271431329,0.812054177556979,0.918119348826091,5.28240669190445e-05,0.522838116434723,0.87823837200817,0.3018749335594,0.903820097283085,0.921316230221733,0.803738407322955,0.868787357259457,0.890475650436503,0.555298761977611,0.81753477839032,9.25236387606345e-06,0.564323699342347,0.909860376487033,0.602142192548484,0.835471346721749,0.568079839793554,0.780282379345316,0.756257966901785,0.360316209868341,2.89377438609186e-05,0.854680504679929,0.786205270836773,0.560743113460534,0.771372000424881,0.887381418040725,0.707362897123709,0.531472472398001,0.374442059018507,0.564841178927116,0.348925500300907,0.504153130728368,0.768249007939038,0.179779872283766,0.878272511700097,0.627859949676872
Atractylenolide I.mol,0.803613907464573,0.833023586646714,0.926595305344842,5.11340144422324e-05,0.496199177578177,0.886886959460258,0.284545290292507,0.895827241206334,0.928946098491554,0.779141678993217,0.861743884973373,0.868044274994747,0.532267001843422,0.795552827738366,9.95619963008652e-06,0.535593854119473,0.899317474918859,0.573053065306094,0.858583316368344,0.543336040280096,0.806699924904822,0.72822393457976,0.342643706142879,3.44976754621931e-05,0.837531040681935,0.815951816030873,0.537432025313608,0.746786540271152,0.90866364027016,0.683522289562042,0.503576535682992,0.395306043018521,0.538608136397364,0.332158647001793,0.481387120501663,0.799695362835484,0.169823171398069,0.866168472822085,0.605286854813604
Atractylenolide II.mol,0.809064981686795,0.795985030126219,0.89052867848771,5.4318413294703e-05,0.537375521809221,0.851494919355441,0.317422330416105,0.889148536369498,0.895782972076562,0.81162913556298,0.856704692841033,0.900184469323543,0.572418386529963,0.821178367827617,8.75805940209501e-06,0.591359099971921,0.902821834811724,0.627926920886467,0.802649053914253,0.584355936754457,0.742586000336749,0.773597337197628,0.374057541341992,2.50517992539517e-05,0.859348103423389,0.759682002170468,0.573265172165106,0.785685390513317,0.854042576946617,0.72029128970389,0.556516680830594,0.350776051367005,0.587868443982023,0.360424406143426,0.519530238227593,0.746184925453944,0.186876111012867,0.871321458520822,0.638855092447808
Atractylenolide III.mol,0.827400117218384,0.753032156255988,0.863637858862257,6.22846956047523e-05,0.576442935454342,0.838821321318742,0.343652791763275,0.889801370425403,0.871357919967141,0.839153964243381,0.862180983502539,0.922664706322571,0.610118377627201,0.845828942631414,1.01413992870692e-05,0.634420388415567,0.912926927247865,0.669083193250352,0.77099779061099,0.62454410387552,0.705621177693072,0.81062113804349,0.403961377632411,2.6849919252001e-05,0.881484905997415,0.716783977059302,0.611681123037911,0.820454499403913,0.825639686099024,0.755901027706739,0.597140362849608,0.326317968960306,0.628306371782474,0.389820109661208,0.556990567933718,0.707252489761428,0.202162995540001,0.886216851940526,0.674344032817037
Atractylenolide IV.mol,0.88436604904011,0.585307206928693,0.756959353625665,7.43798030325187e-05,0.756453653621391,0.792710735981492,0.456202669827036,0.885980261935567,0.785263111618366,0.943970282783465,0.881808193125496,0.980839192620065,0.781401728300875,0.937677879210541,1.67588037661253e-05,0.791366884856708,0.926688120687744,0.831209427624926,0.665212075870829,0.801596890809555,0.577008943276956,0.946941403556391,0.546589592925845,4.56333376866894e-05,0.947627400727296,0.555390794580625,0.789214935979197,0.945879792532319,0.716671436516365,0.901468008077862,0.758415301713173,0.256337271447373,0.792406029069172,0.537956924027911,0.732388751777169,0.544385616960271,0.280658865595254,0.922680757369668,0.838246954323182
